business_id,county,sector,business_age_months,employees,monthly_revenue_kes,monthly_expenses_kes,total_assets_kes,total_liabilities_kes,loan_amount_kes,mpesa_volume_kes,expense_ratio,debt_to_asset_ratio,age_risk_factor,mpesa_dependency,distress_label
MSME_01575,Nakuru,Services,71,2,22288.67,19139.82,334400.51,243565.55,0.0,17659.12,0.8586856602183882,0.7283625902287343,0.013888888888888888,0.7922557848545986,1
MSME_01576,Nakuru,Food Services,1,2,515136.56,392727.51,1935981.31,698188.26,157004.01,447745.26,0.7623740540293742,0.3606377271081573,0.5,0.8691761089989245,1
MSME_01577,Nairobi,Services,96,2,20610.12,20746.06,163947.18,123306.95,18440.75,14990.01,1.0065469513544145,0.7521092945344071,0.010309278350515464,0.7272777995567442,1
MSME_01578,Kakamega,Transport,13,2,965676.45,1003348.62,505640.23,213050.93,45356.04,651530.3,1.039010095969415,0.42134801784261144,0.07142857142857142,0.6746872881830264,0
MSME_01579,Nairobi,Construction,94,5,156510.16,111366.75,205855.48,112616.31,52181.37,139111.04,0.7115578850734989,0.5470622542462593,0.010526315789473684,0.8888250524754913,0
MSME_01580,Kisumu,Retail,87,1,51798.46,39773.1,508340.21,122360.13,13246.26,44016.9,0.767828467709895,0.24070472271960797,0.011363636363636364,0.8497559627069472,0
MSME_01581,Nakuru,Construction,51,1,860371.69,750353.61,377472.53,315697.8,76019.34,524039.68,0.8721262526359362,0.836344206705037,0.019230769230769232,0.6090845119688771,1
MSME_01582,Nakuru,Transport,56,1,44852.29,31512.64,1991281.51,1316570.21,0.0,23387.79,0.7025714278707315,0.6611669631949914,0.017543859649122806,0.5214286399057907,0
MSME_01583,Mombasa,Services,83,1,106154.0,117922.11,560902.05,441476.95,81416.63,80095.31,1.1108483820828035,0.7870824556935463,0.011904761904761904,0.7545128350054165,1
MSME_01584,Meru,Agriculture,62,2,1802548.93,1667778.93,4369601.97,1163582.73,369471.99,1583949.2,0.9252331390343235,0.26629026435323944,0.015873015873015872,0.8787269487730639,0
MSME_01585,Machakos,Agriculture,32,1,197904.16,131935.14,546284.76,84208.42,31214.39,120967.07,0.6666584135552606,0.154147199443749,0.030303030303030304,0.6112375746039164,0
MSME_01586,Kisumu,Services,30,10,17570.65,12320.83,198925.37,73556.12,0.0,14852.96,0.701176611189046,0.36976555697467356,0.03225806451612903,0.8452797546047183,0
MSME_01587,Mombasa,Construction,29,1,101387.77,114050.64,545116.05,279834.4,51548.95,69582.76,1.1248843436999976,0.5133473627361316,0.03333333333333333,0.6862965198216725,1
MSME_01588,Nairobi,Agriculture,49,1,92803.58,93359.73,1292623.3,958991.93,11842.63,60421.52,1.0059819245989798,0.7418953287509759,0.02,0.6510618333707237,1
MSME_01589,Kakamega,Digital Commerce,45,3,160896.55,161527.71,5519843.12,2308294.25,15007.65,92960.77,1.003916529493457,0.41818105725782706,0.021739130434782608,0.5777637384783051,1
MSME_01590,Meru,Construction,93,1,127459.89,81558.3,336447.16,106306.09,0.0,117318.18,0.6398692179224545,0.3159657345131565,0.010638297872340425,0.9204249240688653,0
MSME_01591,Eldoret,Manufacturing,30,3,230003.66,251259.3,5338413.07,2124881.06,42513.86,138361.95,1.0924096059618966,0.3980360144674952,0.03225806451612903,0.6015615074929351,1
MSME_01592,Machakos,Manufacturing,16,3,28910.08,24401.68,580762.9,384979.55,30944.97,18087.15,0.8440251972600123,0.6628847798563237,0.058823529411764705,0.6256130867473647,0
MSME_01593,Nakuru,Services,40,1,77041.3,74178.79,427519.25,157743.69,111140.06,50012.86,0.9628319767192827,0.3689736100219814,0.024390243902439025,0.6491610452958959,0
MSME_01594,Mombasa,Food Services,19,1,182014.86,205281.65,1850179.74,1634323.9,0.0,114323.14,1.1278228721387247,0.8833320251728487,0.05,0.6280943869396876,1
MSME_01595,Eldoret,Transport,18,2,62184.32,40731.15,4024975.39,965926.76,511235.7,35650.74,0.6549962274054392,0.23998321142947127,0.05263157894736842,0.5732983282871262,0
MSME_01596,Machakos,Agriculture,1,1,398691.65,344968.77,1423385.83,999895.66,11918.8,262938.15,0.8652498860964706,0.7024764027077587,0.5,0.6595008711597768,1
MSME_01597,Thika,Agriculture,78,1,63440.84,39795.61,133534.06,76292.13,22460.82,45188.77,0.6272770461890765,0.5713265864410441,0.012658227848101266,0.7122865604150195,0
MSME_01598,Machakos,Services,115,1,153787.81,134525.88,1087772.76,311621.31,207678.69,115079.05,0.8747442678046602,0.2864762154218539,0.008620689655172414,0.7482927398944046,0
MSME_01599,Kisumu,Manufacturing,47,1,119975.52,88631.04,9915371.48,6969424.48,0.0,68437.01,0.7387365461175236,0.7028908388522788,0.020833333333333332,0.570420028852312,1
MSME_01600,Eldoret,Manufacturing,114,2,48306.39,53189.49,47416.38,21718.23,12949.85,41095.99,1.1010632120675532,0.45802256472204916,0.008695652173913044,0.8507184925536238,1
MSME_01601,Mombasa,Manufacturing,66,3,141561.71,115963.23,1141784.2,737499.68,0.0,90626.14,0.8191650894504634,0.6459180588432921,0.014925373134328358,0.6401837037451459,0
MSME_01602,Kisumu,Retail,118,3,35884.76,34041.35,518410.27,326497.79,0.0,32765.55,0.9486032899958088,0.6298045758148737,0.008403361344537815,0.91305158369225,1
MSME_01603,Nyeri,Transport,92,1,85510.01,91765.75,237279.33,44730.65,0.0,55436.02,1.0731454347223826,0.18851394045178546,0.010752688172043012,0.6482910212380838,0
MSME_01604,Nairobi,Transport,113,1,137348.14,156718.42,2520740.8,1945977.67,30862.45,122005.73,1.1410222153556986,0.7719861153569954,0.008771929824561403,0.8882889983876127,1
MSME_01605,Machakos,Retail,114,10,31973.47,28043.95,90639.72,58478.93,29619.84,21059.0,0.8770731774443798,0.6451728318133395,0.008695652173913044,0.6586192046341972,1
MSME_01606,Eldoret,Agriculture,94,3,248575.44,211454.86,479140.78,347122.82,26443.47,180869.64,0.8506633211095951,0.7244678600142113,0.010526315789473684,0.7276218132337884,1
MSME_01607,Mombasa,Construction,38,10,172883.75,110932.03,2425026.63,1111177.92,41381.81,115410.21,0.6416530665660216,0.45821247818112487,0.02564102564102564,0.6675557560744948,1
MSME_01608,Kisumu,Digital Commerce,51,2,226840.13,137693.41,2114151.9,541327.28,0.0,152934.0,0.6070037210624017,0.25604925736449813,0.019230769230769232,0.6741899055078768,0
MSME_01609,Nakuru,Digital Commerce,63,3,133581.77,124877.74,1492182.91,538634.49,346000.79,103974.97,0.9348341855764782,0.36097057902199203,0.015625,0.7783561457813759,0
MSME_01610,Mombasa,Construction,4,2,42163.76,26816.38,897468.5,736979.04,0.0,34229.29,0.6359903388516857,0.8211744688816723,0.2,0.8117985255934103,0
MSME_01611,Kakamega,Food Services,1,2,133242.65,107821.07,628571.5,534546.56,9914.69,118814.21,0.8092023147069298,0.850413532249661,0.5,0.8917063589897155,1
MSME_01612,Eldoret,Food Services,8,2,248474.89,149577.79,414885.8,201424.2,28998.24,187865.32,0.6019811016674496,0.4854919462369013,0.1111111111111111,0.7560706191655053,0
MSME_01613,Nyeri,Agriculture,29,2,40525.68,38028.29,227389.02,77093.17,37215.56,24217.33,0.9383519696160653,0.3390349761172456,0.03333333333333333,0.5975651101940747,0
MSME_01614,Meru,Food Services,55,1,43878.25,36593.51,1935568.19,1324410.4,21323.99,41478.59,0.8339593315747194,0.6842485439644759,0.017857142857142856,0.9452894021661719,0
MSME_01615,Nairobi,Manufacturing,103,2,104184.18,69788.96,939547.58,669704.26,0.0,84149.36,0.6698549640169553,0.7127936482007137,0.009615384615384616,0.80769030681715,0
MSME_01616,Kakamega,Transport,3,5,91919.68,70134.92,2005715.31,1509046.12,0.0,61461.04,0.7629939204105105,0.7523726623133459,0.25,0.6686312590376834,1
MSME_01617,Thika,Construction,32,15,131115.8,119749.82,285632.49,35666.09,20420.51,122684.01,0.9133064565334116,0.12486662540866618,0.030303030303030304,0.9356849007907454,0
MSME_01618,Thika,Services,10,2,99538.73,95675.87,278260.3,29992.87,36843.1,92701.72,0.9611827357779652,0.10778670982993323,0.09090909090909091,0.9313037115933508,0
MSME_01619,Nairobi,Manufacturing,74,2,156373.01,133587.08,1323702.97,510584.67,106556.12,83783.51,0.8542793012726346,0.38572421143376945,0.013333333333333334,0.5357892273786417,0
MSME_01620,Mombasa,Food Services,83,1,452172.05,471243.54,47430.92,10529.54,0.0,230120.1,1.0421752026132474,0.2219927002744144,0.011904761904761904,0.5089204232760002,0
MSME_01621,Machakos,Food Services,110,3,228293.73,151094.43,35080.88,26099.67,19837.4,118713.99,0.6618393249813519,0.7439644055563727,0.009009009009009009,0.520003199373021,0
MSME_01622,Thika,Transport,34,2,140948.75,91123.39,2460257.22,1294772.07,0.0,113941.77,0.646495577324543,0.5262748680095863,0.02857142857142857,0.8083857544976135,1
MSME_01623,Nairobi,Digital Commerce,97,50,44059.16,27507.65,312192.27,237353.07,0.0,36123.91,0.6243202475887514,0.7602760623251104,0.01020408163265306,0.8198769591395039,1
MSME_01624,Kakamega,Construction,87,2,64732.16,57916.21,919555.51,222100.67,0.0,53456.63,0.8946915305849428,0.24153020242333995,0.011363636363636364,0.8257997910190078,1
MSME_01625,Kakamega,Digital Commerce,55,2,309197.09,305618.89,1150351.87,692256.64,15167.9,242289.23,0.9884242493218506,0.6017776441067165,0.017857142857142856,0.7836051962675449,1
MSME_01626,Thika,Manufacturing,92,3,83409.26,56033.24,2526023.88,1425025.23,0.0,52420.31,0.6717787476025132,0.5641374482423942,0.010752688172043012,0.6284635727067629,0
MSME_01627,Kakamega,Transport,32,10,50627.38,48167.91,430215.52,160170.37,20537.26,29121.27,0.9514013681654441,0.37230176563187295,0.030303030303030304,0.5751965597161118,1
MSME_01628,Nyeri,Services,50,2,1086023.17,936500.88,459379.44,235967.16,0.0,996465.62,0.8623204767164621,0.5136639252642102,0.0196078431372549,0.9175353988668595,0
MSME_01629,Mombasa,Services,7,2,611982.75,699520.44,348542.2,199094.98,18310.51,557463.09,1.1430376051651698,0.5712203824375286,0.125,0.9109115887472502,1
MSME_01630,Nakuru,Construction,93,50,117659.08,117024.95,1536967.17,1247387.56,23981.22,71668.35,0.9946019924514754,0.8115897156152558,0.010638297872340425,0.6091135583113662,0
MSME_01631,Nyeri,Food Services,8,1,45131.49,43398.91,1621064.14,234261.13,0.0,25976.41,0.9615890902540499,0.14451062096122802,0.1111111111111111,0.5755589820105206,0
MSME_01632,Thika,Digital Commerce,65,15,274679.12,250987.32,3381683.8,2565680.43,20629.8,183733.81,0.9137440306928656,0.7586988680908405,0.015151515151515152,0.6689010111106694,1
MSME_01633,Machakos,Construction,57,1,81628.36,93754.37,163439.49,144500.96,39606.74,42592.29,1.1485373644972838,0.8841197184369675,0.017241379310344827,0.5217766009680831,1
MSME_01634,Thika,Transport,119,5,324011.01,369130.37,10644085.78,7295669.77,16195.51,185646.19,1.1392490358613558,0.6854199820794772,0.008333333333333333,0.5729608294457974,1
MSME_01635,Mombasa,Services,67,3,81711.22,73210.26,501352.28,345871.7,0.0,54839.22,0.8959524046709292,0.6898762086487197,0.014705882352941176,0.6711263015495113,0
MSME_01636,Nairobi,Transport,88,2,690654.91,587298.98,688293.92,188853.7,128964.27,419527.81,0.8503496046243925,0.2743790408913667,0.011235955056179775,0.6074338957006825,0
MSME_01637,Eldoret,Food Services,87,10,79321.01,67753.09,887454.82,460108.61,93058.32,65960.9,0.8541524603322583,0.5184580456072732,0.011363636363636364,0.8315586052345371,0
MSME_01638,Kakamega,Digital Commerce,59,1,1417965.26,1184835.2,244520.56,162545.59,23738.04,1286423.22,0.8355877240689774,0.6647495214736893,0.016666666666666666,0.9072311918056498,0
MSME_01639,Kakamega,Transport,72,1,161952.41,144505.13,445101.13,258970.88,16356.86,147233.05,0.8922635837059559,0.5818235019454974,0.0136986301369863,0.909107440219999,1
MSME_01640,Meru,Manufacturing,54,3,531950.45,399213.57,4208941.55,1717691.29,12016.86,410625.85,0.7504699348032607,0.40810518784581656,0.01818181818181818,0.7719235467823239,1
MSME_01641,Mombasa,Digital Commerce,111,2,77644.78,86165.04,4288417.47,3654137.92,91369.18,63402.43,1.1097195494719738,0.8520945298512345,0.008928571428571428,0.8165598954637329,1
MSME_01642,Nyeri,Food Services,101,3,35905.64,31224.5,932973.51,476926.16,20918.71,25935.15,0.8696023910897818,0.5111888426619501,0.00980392156862745,0.7222939823943427,0
MSME_01643,Meru,Transport,67,1,13276.85,14114.68,2552399.52,2235648.51,0.0,7514.82,1.063024510745339,0.8759003504669399,0.014705882352941176,0.5659666286334007,1
MSME_01644,Nakuru,Services,51,1,477635.82,411443.63,1194233.35,658142.65,13018.78,375310.05,0.8614152275781419,0.5511000834970121,0.019230769230769232,0.7857644852421553,1
MSME_01645,Nakuru,Agriculture,97,1,142630.68,141926.03,681069.28,500386.2,28273.32,93776.71,0.9950526418815231,0.7347056753085746,0.01020408163265306,0.6574746227486068,1
MSME_01646,Kakamega,Manufacturing,92,1,38270.11,30052.95,295223.85,204772.72,21022.34,19234.83,0.7852646552451705,0.6936161369884684,0.010752688172043012,0.5025939932236092,1
MSME_01647,Eldoret,Manufacturing,111,2,497924.16,469863.03,259433.01,163094.9,15404.05,377789.58,0.9436418718025819,0.6286565897817329,0.008928571428571428,0.7587276369002924,1
MSME_01648,Thika,Manufacturing,8,5,423366.71,370066.66,293834.87,32782.77,0.0,249475.59,0.8741022313676212,0.11156830512217585,0.1111111111111111,0.5892645662561276,0
MSME_01649,Nyeri,Construction,34,15,530930.2,425759.75,5064817.2,820213.31,0.0,477267.78,0.8019113399250224,0.161943287520172,0.02857142857142857,0.8989258495262664,0
MSME_01650,Meru,Retail,35,10,34899.02,37860.41,2080013.79,1175597.65,0.0,32116.7,1.084824879756516,0.5651871590778448,0.027777777777777776,0.9202487563044377,0
MSME_01651,Thika,Services,96,1,463430.31,306786.89,4110991.36,3409759.57,0.0,265535.32,0.6619899937274415,0.8294249347619804,0.010309278350515464,0.5729766510596792,1
MSME_01652,Kisumu,Services,88,2,195642.05,169779.68,1178337.44,684511.93,81131.16,100410.49,0.8678032774483939,0.5809128402872099,0.011235955056179775,0.5132331048815688,1
MSME_01653,Mombasa,Food Services,78,1,555499.53,392684.28,253572.32,73230.87,36981.37,278760.77,0.7069017197877381,0.28879564301165433,0.012658227848101266,0.5018190891735063,0
MSME_01654,Thika,Retail,32,1,229287.32,246158.35,1504521.6,535872.56,24017.39,208850.85,1.0735756186795733,0.3561744835205533,0.030303030303030304,0.9108656297887306,1
MSME_01655,Meru,Transport,46,2,158421.67,117138.27,3347383.61,2003502.48,0.0,90048.2,0.7394034578510764,0.5985277204223031,0.02127659574468085,0.5684047617679969,1
MSME_01656,Kisumu,Food Services,107,1,469763.77,445517.71,1571752.42,907912.68,0.0,326908.42,0.9483846777185952,0.577643203092251,0.009259259259259259,0.6958981193928186,1
MSME_01657,Nakuru,Construction,16,1,312356.19,215856.85,150219.27,129873.92,80777.56,164212.71,0.6910577278531671,0.8645565608422885,0.058823529411764705,0.5257209222557034,1
MSME_01658,Kisumu,Manufacturing,68,25,393078.89,323386.99,124356.61,65071.79,0.0,262578.92,0.8227004184823599,0.523263433576763,0.014492753623188406,0.6680039520719312,0
MSME_01659,Nyeri,Manufacturing,116,2,81793.46,89534.92,1565434.85,601145.62,33556.27,69805.91,1.0946330595006066,0.3840116603947712,0.008547008547008548,0.8534307824759769,1
MSME_01660,Nakuru,Construction,37,2,112149.79,77533.12,501308.14,260677.33,0.0,76598.41,0.6913292362898201,0.5199931722768908,0.02631578947368421,0.6829948322254351,0
MSME_01661,Thika,Digital Commerce,54,1,23533.65,22704.27,1061153.13,773567.03,0.0,19980.33,0.9647167049435619,0.7289864951098104,0.01818181818181818,0.8489750219357416,0
MSME_01662,Thika,Manufacturing,85,1,76105.51,54223.71,306142.8,162957.07,122064.11,61643.76,0.7124713772842823,0.5322893032620618,0.011627906976744186,0.8099669791716899,0
MSME_01663,Meru,Manufacturing,14,10,293723.33,243397.36,849231.88,306438.56,29139.44,215237.12,0.8286591716797855,0.36084161037193946,0.06666666666666667,0.7327861467928107,0
MSME_01664,Eldoret,Transport,95,1,234260.22,210210.9,194786.52,72245.7,0.0,194897.34,0.8973354616696694,0.3708949115425875,0.010416666666666666,0.8319658712611503,0
MSME_01665,Nyeri,Digital Commerce,55,2,50034.49,45907.57,981215.0,692197.59,59117.74,44810.95,0.9175001583875765,0.7054487391155464,0.017857142857142856,0.8955833149630392,1
MSME_01666,Nairobi,Digital Commerce,48,1,480386.09,447422.59,1748052.85,267729.36,0.0,411621.3,0.9313792966417977,0.153158531128775,0.02040816326530612,0.8568533763053456,0
MSME_01667,Machakos,Agriculture,82,2,2605344.02,2480475.82,1868214.59,597462.91,0.0,2113659.5,0.95207191406841,0.31980404895347225,0.012048192771084338,0.8112781546299768,1
MSME_01668,Mombasa,Construction,7,1,54028.96,40493.24,152051.78,33820.89,46168.85,44077.91,0.7494590038563789,0.22242861985160678,0.125,0.8158049719081785,0
MSME_01669,Nakuru,Food Services,74,10,108457.99,89017.12,1280475.95,1095755.14,156056.05,62091.58,0.8207445044435688,0.8557398397526796,0.013333333333333334,0.572489011745361,1
MSME_01670,Kakamega,Digital Commerce,7,10,71568.09,44409.81,360373.0,62011.33,0.0,66401.05,0.6205166224692811,0.17207492771398603,0.125,0.9277894968344575,0
MSME_01671,Nyeri,Agriculture,33,5,121189.93,123955.04,4557978.06,3220425.21,155991.1,71810.96,1.0228078949472539,0.7065467321387826,0.029411764705882353,0.5925440129884308,1
MSME_01672,Thika,Construction,23,1,175238.99,185824.25,2297442.15,1388437.24,0.0,115137.01,1.0603986567221328,0.6043401944461607,0.041666666666666664,0.6570247464634071,1
MSME_01673,Nakuru,Food Services,85,10,66347.88,47079.14,752402.92,456139.4,59947.95,48639.23,0.7095694757771344,0.6062427213297878,0.011627906976744186,0.7330829096135458,0
MSME_01674,Machakos,Construction,19,2,101020.65,71804.89,10003370.01,7109859.44,4627.82,56246.41,0.7107871431519878,0.7107463506944346,0.05,0.5567758000389026,0
MSME_01675,Nyeri,Manufacturing,112,2,145399.91,90601.6,304603.41,128052.34,0.0,111537.6,0.6231157700457308,0.42038898911542355,0.008849557522123894,0.7671038647557296,0
MSME_01676,Thika,Construction,19,3,213544.81,242098.12,681202.79,286510.28,0.0,124326.93,1.133705784253037,0.4205940780217914,0.05,0.5822026196627318,1
MSME_01677,Eldoret,Digital Commerce,36,1,577516.85,602900.22,1396656.7,462243.96,65783.21,528725.61,1.0439507973649647,0.3309643873369975,0.02702702702702703,0.9155138841163092,1
MSME_01678,Eldoret,Retail,29,1,131336.91,104857.65,8380217.76,4845442.16,24490.3,118190.64,0.7983806807950575,0.5781999609757205,0.03333333333333333,0.8998973715966699,1
MSME_01679,Nyeri,Digital Commerce,60,5,75975.36,65722.45,4224166.29,3564538.23,144748.01,56600.99,0.8650381513407591,0.8438440017369672,0.01639344262295082,0.7449815969072485,1
MSME_01680,Thika,Transport,82,1,267356.74,203346.68,1908996.38,1602004.1,47673.93,187755.11,0.7605789905315626,0.8391861176886477,0.012048192771084338,0.702261733660675,1
MSME_01681,Nakuru,Food Services,2,3,198823.52,184604.49,254507.83,168577.98,0.0,108591.61,0.9284794953861828,0.6623659383448505,0.3333333333333333,0.546168098381427,1
MSME_01682,Nyeri,Manufacturing,1,2,109883.11,109280.91,254062.1,209588.18,352333.74,95651.61,0.994510580283173,0.8249453777427733,0.5,0.8704771781834516,1
MSME_01683,Eldoret,Retail,47,10,216428.76,183110.13,1680266.95,1463201.77,1825.67,145162.35,0.8460487596530163,0.8708145447873359,0.020833333333333332,0.6707134453228614,1
MSME_01684,Nyeri,Services,69,25,90839.68,98150.17,162272.81,119446.41,22208.46,55489.04,1.080464941477761,0.7360794080079835,0.014285714285714285,0.6108391086460384,1
MSME_01685,Nyeri,Manufacturing,20,15,78402.88,69336.7,1071359.04,456684.64,30110.8,74316.84,0.8843529172280759,0.42626626246019034,0.047619047619047616,0.947871967560789,1
MSME_01686,Mombasa,Digital Commerce,11,1,19943.98,13548.73,1914703.31,931656.29,0.0,15969.82,0.6793052687944535,0.48657972154457624,0.08333333333333333,0.8006937083917858,0
